sec,PD,PS,TD,TS,T.Top,T.Bottom,T.Cond in,T Cond mid,T Cond Out,Air in Cond,Ait Out Cond,Ambient outdoor,Speed Comp,label
3480.0,1.95,0.2,108.2,12.45,112.6,94.8,106.8,42.45,40.8,24.0,40.25,26.1,94.66,Anomaly
3485.0,1.95,0.2,108.35,12.4,112.65,94.85,106.9,42.55,40.9,23.9,40.4,26.35,94.8,Anomaly
3490.0,1.95,0.2,108.4,12.35,112.65,94.95,107.0,42.6,41.1,23.85,40.3,26.25,95.23,Anomaly
3495.0,1.95,0.2,108.5,12.35,112.75,95.05,107.1,42.75,41.3,23.85,40.4,26.55,95.56,Anomaly
3500.0,1.95,0.2,108.55,12.3,113.1,95.15,107.1,42.85,41.3,23.85,40.25,26.3,95.53,Anomaly
3505.0,1.95,0.2,108.6,12.25,113.2,95.25,107.25,42.95,41.3,24.0,40.25,25.85,95.42,Anomaly
3510.0,1.95,0.2,108.75,12.25,113.3,95.35,107.3,43.0,41.45,24.0,40.75,26.1,95.15,Anomaly
3515.0,1.95,0.2,108.8,12.25,113.3,95.45,107.35,42.95,41.25,23.95,40.4,26.1,94.8,Anomaly
3520.0,1.94,0.2,108.9,12.25,113.05,95.5,107.4,42.9,41.25,23.8,40.25,26.2,94.37,Anomaly
3525.0,1.94,0.2,108.9,12.2,113.15,95.6,107.5,42.75,41.0,23.7,40.25,26.35,93.94,Anomaly
3530.0,1.94,0.2,108.9,12.15,113.1,95.65,107.5,42.65,41.0,23.75,40.5,26.35,93.82,Anomaly
3535.0,1.93,0.2,108.95,12.2,113.0,95.75,107.55,42.55,40.9,23.8,40.35,25.85,93.54,Anomaly
3540.0,1.93,0.2,108.95,12.15,113.0,95.75,107.6,42.5,40.75,23.8,40.1,26.2,93.32,Anomaly
3545.0,1.93,0.2,109.05,12.15,113.0,95.85,107.65,42.5,40.8,23.8,40.25,26.2,93.32,Anomaly
3550.0,1.93,0.2,109.1,12.15,113.0,95.9,107.65,42.45,40.75,23.6,40.1,26.15,93.19,Anomaly
3555.0,1.93,0.2,109.15,12.1,113.1,95.95,107.7,42.35,40.7,23.55,40.25,26.3,93.21,Anomaly
3560.0,1.93,0.2,109.2,12.05,113.1,96.0,107.7,42.25,40.6,23.65,40.05,26.4,93.47,Anomaly
3565.0,1.91,0.18,109.25,12.05,113.15,96.1,107.7,42.2,40.55,23.65,40.25,26.45,93.08,Anomaly
3570.0,1.88,0.18,109.3,12.05,113.15,96.15,107.65,41.8,40.2,23.6,40.1,26.35,88.47,Anomaly
3575.0,1.83,0.17,109.1,12.15,113.05,96.2,107.55,41.15,39.6,23.7,39.55,26.3,83.09,Anomaly
3580.0,1.8,0.16,108.9,12.2,112.85,96.15,107.45,40.4,38.9,23.7,39.15,26.35,78.99,Anomaly
3585.0,1.76,0.16,108.85,12.25,112.65,96.15,107.3,39.75,38.2,23.6,38.05,26.3,75.16,Anomaly
3590.0,1.73,0.16,108.65,12.25,112.45,96.05,107.1,39.05,37.65,23.5,37.6,26.2,71.98,Anomaly
3595.0,1.71,0.16,108.5,12.35,112.35,96.0,106.95,38.5,37.15,23.55,37.35,26.1,69.99,Anomaly
3600.0,1.7,0.15,108.3,12.45,112.25,95.9,106.75,37.9,36.85,23.4,37.15,26.1,68.37,Anomaly
3605.0,1.68,0.14,108.15,12.5,112.05,95.75,106.55,37.35,36.2,23.4,37.15,25.85,66.95,Anomaly
3610.0,1.65,0.12,108.0,12.45,111.8,95.6,106.25,36.65,35.3,23.35,36.55,25.75,62.91,Anomaly
3615.0,1.62,0.1,107.7,12.55,111.5,95.4,105.85,35.95,34.2,23.2,35.45,25.6,53.1,Anomaly
3620.0,1.6,0.09,107.3,12.65,111.3,95.25,105.35,35.3,34.5,23.1,34.35,25.7,43.72,Anomaly
3625.0,1.57,0.08,106.8,12.7,110.9,94.95,104.75,34.45,34.65,23.05,32.8,25.65,34.27,Anomaly
3630.0,1.57,0.06,106.4,12.7,110.45,94.7,104.1,33.2,34.5,23.0,32.05,25.3,31.38,Anomaly
3635.0,1.56,0.04,106.0,12.8,110.05,94.5,103.55,32.05,34.35,22.7,31.1,24.95,31.38,Anomaly
3640.0,1.56,0.02,105.5,12.8,109.65,94.25,102.95,30.5,34.25,22.5,30.55,24.7,31.39,Anomaly
3645.0,1.54,0.01,105.05,12.85,109.3,94.05,102.4,28.9,34.15,22.25,29.65,24.75,31.34,Anomaly
3650.0,1.53,0.01,104.2,13.0,108.9,93.7,92.4,27.3,33.75,22.1,28.95,24.5,24.61,Anomaly
3655.0,1.51,0.01,103.65,13.45,108.55,93.35,71.3,26.05,33.4,21.9,28.3,24.35,0.14,Anomaly
3660.0,1.49,0.01,102.95,13.9,108.1,92.95,49.55,25.1,33.1,21.8,27.75,24.25,0.0,Anomaly
3665.0,1.49,0.01,102.3,14.35,107.55,92.55,42.15,24.4,33.0,21.65,27.1,24.05,0.0,Anomaly
3670.0,1.5,0.01,101.75,14.95,106.95,92.1,39.05,23.85,32.95,21.65,26.7,23.8,0.0,Anomaly
3675.0,1.49,0.01,101.15,15.7,106.3,91.7,37.85,23.5,32.9,21.6,26.5,23.8,0.0,Anomaly
3680.0,1.49,0.01,100.5,16.65,105.7,91.3,37.5,23.2,32.8,21.6,26.0,23.65,0.0,Anomaly
3685.0,1.48,0.01,99.95,18.15,105.1,90.95,37.65,23.0,32.75,21.85,25.8,23.6,0.0,Anomaly
3690.0,1.48,0.01,99.3,20.05,104.4,90.55,37.05,22.8,32.65,21.8,25.45,23.5,0.0,Anomaly
3695.0,1.48,0.01,98.7,22.2,103.75,90.15,36.35,22.65,32.6,21.95,25.5,23.55,0.0,Anomaly
3700.0,1.48,0.01,98.15,24.65,103.1,89.85,35.8,22.55,32.5,22.15,25.4,23.55,0.0,Anomaly
3705.0,1.47,0.01,97.45,26.9,102.45,89.5,35.05,22.5,32.45,22.2,25.35,23.7,0.0,Anomaly
3710.0,1.45,0.11,96.9,29.1,101.85,89.15,33.95,22.45,32.25,22.15,25.35,23.6,0.0,Anomaly
3715.0,1.44,0.21,96.25,31.05,101.1,88.8,33.05,22.4,32.0,22.2,25.1,23.7,0.0,Anomaly
3720.0,1.42,0.28,95.6,32.9,100.5,88.45,32.6,22.4,31.8,22.35,25.1,23.6,0.0,Anomaly
3725.0,1.53,0.3,95.75,31.4,99.85,88.4,35.2,22.5,31.7,22.45,25.15,23.75,0.0,Anomaly
3730.0,1.73,0.24,98.0,24.3,99.45,88.55,60.1,22.65,28.2,22.5,26.0,23.75,34.61,Anomaly
3735.0,1.78,0.21,100.7,21.4,99.85,88.8,78.0,22.7,25.3,22.6,28.6,23.8,55.21,Anomaly
3740.0,1.76,0.23,102.5,19.6,100.4,89.05,88.2,23.95,24.15,22.75,30.15,23.95,60.25,Anomaly
3745.0,1.74,0.24,103.55,18.25,100.9,89.3,94.2,29.5,23.9,23.0,31.65,24.0,60.2,Anomaly
3750.0,1.71,0.25,104.2,17.35,101.25,89.55,97.75,32.8,24.8,23.2,32.75,24.3,60.24,Anomaly
3755.0,1.69,0.25,104.4,16.6,101.45,89.65,99.7,34.6,30.55,23.5,34.0,24.65,60.24,Anomaly
3760.0,1.67,0.24,104.4,16.15,101.7,89.85,100.75,35.8,33.25,23.8,34.35,24.95,60.25,Anomaly
3765.0,1.67,0.24,104.35,15.8,101.85,90.0,101.35,36.3,34.05,24.05,34.9,25.25,60.24,Anomaly
3770.0,1.67,0.23,104.3,15.6,101.9,90.1,101.7,36.6,34.8,24.45,35.0,25.45,60.24,Anomaly
3775.0,1.66,0.22,104.2,15.4,102.0,90.15,101.75,36.7,35.2,24.7,35.15,25.8,60.25,Anomaly
3780.0,1.65,0.21,104.15,15.25,102.1,90.25,101.8,36.75,35.35,25.0,35.6,26.0,60.26,Anomaly
3785.0,1.65,0.21,104.05,15.15,102.2,90.3,101.8,36.7,35.6,25.3,35.95,26.2,60.25,Anomaly
3790.0,1.65,0.22,103.95,15.1,102.2,90.3,101.8,36.75,35.8,25.4,36.5,26.45,60.22,Anomaly
3795.0,1.66,0.24,103.95,15.05,102.2,90.35,101.8,36.9,36.05,25.5,36.25,26.6,60.2,Anomaly
3800.0,1.68,0.25,103.8,15.1,102.15,90.4,101.75,37.15,36.45,25.75,36.3,26.7,60.2,Anomaly
3805.0,1.7,0.26,103.65,15.1,102.0,90.45,101.75,37.45,36.85,25.7,36.55,26.85,60.2,Anomaly
3810.0,1.72,0.27,103.45,15.1,101.8,90.5,101.55,37.8,37.15,25.55,36.5,26.85,60.2,Anomaly
3815.0,1.74,0.29,103.2,15.1,101.5,90.6,101.4,38.25,37.6,25.5,36.8,26.8,60.2,Anomaly
3820.0,1.76,0.29,103.0,15.1,101.25,90.65,101.2,38.65,38.0,25.5,37.25,26.7,60.2,Anomaly
3825.0,1.79,0.3,102.8,15.1,101.0,90.7,101.0,39.1,38.5,25.5,37.8,26.6,60.2,Anomaly
3830.0,1.81,0.3,102.5,15.15,100.75,90.75,100.8,39.55,38.8,25.3,38.0,26.65,60.21,Anomaly
3835.0,1.82,0.31,102.2,15.15,100.5,90.8,100.6,39.9,39.0,25.3,38.15,26.8,60.22,Anomaly
3840.0,1.84,0.31,102.0,15.15,100.25,90.8,100.35,40.2,39.2,25.2,38.2,26.8,60.22,Anomaly
3845.0,1.85,0.31,101.85,15.05,100.0,90.8,100.15,40.4,39.3,25.05,38.05,26.75,60.22,Anomaly
3850.0,1.86,0.3,101.65,15.15,99.85,90.85,99.95,40.65,39.35,25.1,38.4,26.75,60.22,Anomaly
3855.0,1.86,0.31,101.4,15.15,99.7,90.85,99.75,40.8,39.3,25.0,38.7,26.7,60.23,Anomaly
3860.0,1.85,0.31,101.2,15.1,99.5,90.85,99.55,40.95,39.25,24.95,38.5,26.65,60.23,Anomaly
3865.0,1.86,0.31,100.95,15.1,99.3,90.85,99.4,41.05,39.4,25.0,38.5,26.65,60.23,Anomaly
3870.0,1.86,0.31,100.8,15.1,99.05,90.8,99.15,41.05,39.45,24.8,38.95,26.7,60.23,Anomaly
3875.0,1.86,0.31,100.6,15.05,98.8,90.8,99.0,41.05,39.5,24.8,38.65,26.75,60.23,Anomaly
3880.0,1.87,0.31,100.45,15.0,98.65,90.8,98.85,41.0,39.6,24.7,38.8,26.6,60.23,Anomaly
3885.0,1.87,0.31,100.3,14.95,98.45,90.7,98.65,40.9,39.6,24.55,38.75,26.55,60.23,Anomaly
3890.0,1.87,0.31,100.15,14.95,98.3,90.65,98.5,40.85,39.7,24.65,38.8,26.55,60.23,Anomaly
3895.0,1.87,0.31,99.95,14.95,98.15,90.65,98.35,40.85,39.65,24.5,38.75,26.5,60.23,Anomaly
3900.0,1.86,0.31,99.75,14.95,98.0,90.55,98.2,40.85,39.55,24.45,38.85,26.35,60.23,Anomaly
3905.0,1.86,0.3,99.55,14.95,97.8,90.5,98.0,40.85,39.45,24.45,39.05,26.35,60.24,Anomaly
3910.0,1.89,0.28,99.45,14.8,97.7,90.45,97.9,41.1,39.75,24.35,39.15,26.25,64.76,Anomaly
3915.0,1.92,0.26,99.45,14.65,97.85,90.45,98.05,41.65,40.25,24.3,39.35,26.3,74.34,Anomaly
3920.0,1.95,0.23,99.75,14.45,98.25,90.5,98.35,42.35,40.75,24.35,39.45,26.35,84.41,Anomaly
3925.0,1.99,0.21,100.25,14.25,99.05,90.55,98.8,43.0,41.35,24.4,39.9,26.55,94.1,Anomaly
3930.0,2.0,0.21,100.8,14.05,99.9,90.65,99.25,43.4,41.8,24.3,40.4,26.7,101.97,Anomaly
3935.0,1.99,0.21,101.3,13.9,100.8,90.8,99.75,43.55,41.7,24.2,40.45,26.6,99.84,Anomaly
3940.0,1.99,0.21,101.7,13.75,101.65,90.95,100.2,43.55,41.75,24.2,40.55,26.5,98.41,Anomaly
3945.0,1.98,0.2,102.0,13.65,102.4,91.1,100.5,43.35,41.55,24.2,40.45,26.7,97.79,Anomaly
3950.0,1.97,0.2,102.35,13.6,103.1,91.2,100.8,43.2,41.3,24.2,41.05,26.6,96.83,Anomaly
3955.0,1.96,0.2,102.6,13.55,103.7,91.35,101.05,43.1,41.3,24.2,40.55,26.5,96.39,Anomaly
3960.0,1.96,0.2,102.75,13.5,104.25,91.5,101.3,43.0,41.1,24.35,40.7,26.6,96.27,Anomaly
3965.0,1.95,0.2,102.95,13.45,104.75,91.6,101.55,42.95,41.15,24.3,40.25,26.65,96.18,Anomaly
3970.0,1.95,0.2,103.2,13.4,105.15,91.65,101.75,42.95,41.25,24.25,40.55,26.6,96.14,Anomaly
3975.0,1.95,0.2,103.45,13.35,105.6,91.7,101.95,42.95,41.5,24.3,40.65,26.5,96.57,Anomaly
3980.0,1.96,0.21,103.65,13.35,106.05,91.8,102.2,43.0,41.65,24.25,40.7,26.6,97.08,Anomaly
3985.0,1.96,0.21,103.85,13.4,106.5,91.95,102.45,43.15,41.65,24.35,40.5,26.55,97.52,Anomaly
3990.0,1.97,0.21,104.1,13.25,106.85,91.95,102.7,43.25,41.8,24.2,40.35,26.55,97.91,Anomaly
3995.0,1.97,0.21,104.35,13.3,107.25,92.1,102.9,43.25,41.95,24.25,40.8,26.5,98.12,Anomaly
4000.0,1.98,0.2,104.6,13.2,107.65,92.2,103.1,43.3,41.95,24.45,40.5,26.4,97.88,Anomaly
4005.0,1.98,0.2,104.75,13.2,108.0,92.3,103.35,43.25,41.95,24.3,40.4,26.35,97.38,Anomaly
4010.0,1.98,0.2,104.9,13.15,108.35,92.35,103.5,43.15,41.85,24.15,40.15,26.4,96.99,Anomaly
4015.0,1.98,0.2,105.1,13.1,108.6,92.45,103.7,43.05,41.6,24.1,40.25,26.55,96.42,Anomaly
4020.0,1.97,0.2,105.3,13.1,108.9,92.55,103.85,42.9,41.45,24.1,40.4,26.35,96.0,Anomaly
4025.0,1.96,0.2,105.45,13.1,109.25,92.6,104.0,42.75,41.15,23.95,40.45,26.05,95.34,Anomaly
4030.0,1.96,0.2,105.6,13.05,109.55,92.7,104.15,42.6,40.95,23.9,40.2,26.2,95.16,Anomaly
4035.0,1.95,0.2,105.75,13.05,109.8,92.8,104.3,42.65,40.95,23.8,40.05,26.3,95.28,Anomaly
4040.0,1.95,0.2,105.9,13.0,110.0,92.85,104.5,42.65,41.0,23.85,40.25,26.2,95.43,Anomaly
4045.0,1.95,0.2,106.05,13.05,110.15,92.95,104.65,42.75,41.0,24.0,40.5,26.25,95.9,Anomaly
4050.0,1.95,0.2,106.2,13.05,110.3,93.05,104.8,42.9,41.15,23.9,40.2,26.3,96.21,Anomaly
4055.0,1.96,0.2,106.35,13.05,110.4,93.2,105.0,42.95,41.4,23.85,40.55,26.3,96.7,Anomaly
4060.0,1.96,0.2,106.55,12.95,110.55,93.2,105.1,43.0,41.45,23.95,40.15,26.25,97.14,Anomaly
4065.0,1.96,0.2,106.65,12.9,110.65,93.35,105.2,43.1,41.6,24.0,40.25,26.3,97.26,Anomaly
4070.0,1.96,0.2,106.75,12.85,110.75,93.4,105.35,43.1,41.7,24.0,40.45,26.05,97.18,Anomaly
4075.0,1.96,0.2,106.9,12.8,110.9,93.55,105.45,43.1,41.8,23.95,40.8,26.2,97.02,Anomaly
4080.0,1.96,0.2,107.0,12.8,111.1,93.6,105.6,43.2,41.65,24.2,40.55,26.25,96.79,Anomaly
4085.0,1.96,0.2,107.1,12.75,111.25,93.7,105.7,43.15,41.75,24.15,40.55,25.85,96.16,Anomaly
4090.0,1.95,0.2,107.25,12.75,111.4,93.8,105.8,43.1,41.65,24.0,40.55,26.05,95.57,Anomaly
4095.0,1.95,0.2,107.35,12.7,111.55,93.9,105.9,43.05,41.55,23.8,40.8,26.1,94.74,Anomaly
4100.0,1.94,0.2,107.4,12.7,111.65,94.0,106.0,42.85,41.35,23.8,40.55,26.3,94.21,Anomaly
4105.0,1.94,0.2,107.5,12.7,111.8,94.05,106.1,42.65,41.15,23.85,40.3,26.25,93.59,Anomaly
4110.0,1.94,0.2,107.6,12.7,111.9,94.15,106.15,42.55,40.9,23.85,40.05,26.15,93.25,Anomaly
4115.0,1.93,0.2,107.65,12.65,112.0,94.25,106.25,42.45,40.85,23.95,40.1,26.1,92.94,Anomaly
4120.0,1.93,0.2,107.7,12.65,112.15,94.3,106.3,42.3,40.8,23.9,40.3,26.05,92.83,Anomaly
4125.0,1.94,0.2,107.85,12.65,112.2,94.35,106.4,42.2,40.7,23.9,39.6,26.2,93.16,Anomaly
4130.0,1.94,0.2,107.95,12.6,112.25,94.45,106.45,42.2,40.65,24.05,39.75,26.25,93.52,Anomaly
4135.0,1.94,0.2,108.0,12.55,112.35,94.5,106.55,42.3,40.65,23.95,39.65,26.15,93.97,Anomaly
4140.0,1.94,0.2,108.1,12.5,112.45,94.55,106.7,42.35,40.7,23.95,39.75,26.1,94.34,Anomaly
4145.0,1.94,0.2,108.2,12.55,112.6,94.7,106.8,42.45,40.9,24.0,39.75,26.15,94.96,Anomaly
4150.0,1.95,0.2,108.35,12.5,112.65,94.8,106.9,42.55,41.1,24.05,39.5,26.2,95.26,Anomaly
4155.0,1.95,0.2,108.45,12.45,112.7,94.9,107.0,42.65,41.05,24.0,40.0,26.3,95.55,Anomaly
4160.0,1.94,0.2,108.5,12.4,112.7,94.95,107.05,42.65,41.2,23.8,39.95,26.2,95.69,Anomaly
4165.0,1.94,0.2,108.6,12.35,112.75,95.05,107.1,42.65,41.3,23.75,40.55,25.95,95.52,Anomaly
4170.0,1.94,0.2,108.6,12.3,112.75,95.15,107.15,42.6,41.15,23.65,40.3,25.9,95.32,Anomaly
4175.0,1.94,0.2,108.6,12.25,112.75,95.25,107.25,42.6,41.0,23.65,39.95,25.65,94.95,Anomaly
4180.0,1.93,0.2,108.7,12.25,112.9,95.3,107.3,42.55,40.9,23.5,40.1,25.8,94.54,Anomaly
4185.0,1.93,0.2,108.75,12.3,112.9,95.45,107.35,42.5,40.9,23.5,40.05,25.9,94.31,Anomaly
4190.0,1.93,0.2,108.75,12.2,113.0,95.45,107.4,42.4,40.75,23.5,40.3,26.25,93.95,Anomaly
4195.0,1.92,0.19,108.8,12.2,113.0,95.5,107.4,42.3,40.7,23.5,40.25,26.1,93.62,Anomaly
4200.0,1.88,0.18,108.9,12.2,113.0,95.6,107.3,42.0,40.4,23.45,38.95,26.1,90.17,Anomaly
4205.0,1.84,0.17,108.75,12.2,112.9,95.6,107.2,41.3,39.75,23.45,38.8,25.8,83.62,Anomaly
4210.0,1.8,0.16,108.6,12.25,112.85,95.6,107.1,40.45,39.05,23.45,38.55,26.05,78.95,Anomaly
4215.0,1.76,0.16,108.5,12.3,112.65,95.6,106.9,39.7,38.25,23.35,38.5,25.95,75.06,Anomaly
4220.0,1.73,0.16,108.3,12.4,112.5,95.6,106.75,38.95,37.4,23.3,38.25,25.7,71.73,Anomaly
4225.0,1.7,0.15,108.1,12.5,112.35,95.45,106.6,38.25,36.75,23.2,37.9,25.65,69.73,Anomaly
4230.0,1.69,0.15,107.95,12.5,112.15,95.3,106.35,37.65,36.3,23.15,37.2,25.6,68.07,Anomaly
4235.0,1.67,0.15,107.85,12.55,111.9,95.2,106.25,37.1,35.9,23.15,36.8,25.55,66.63,Anomaly
4240.0,1.66,0.14,107.65,12.65,111.65,95.1,106.05,36.6,35.25,23.1,36.35,25.5,64.84,Anomaly
4245.0,1.63,0.12,107.5,12.7,111.4,95.0,105.8,36.1,34.5,23.1,35.5,25.35,59.62,Anomaly
4250.0,1.61,0.11,107.15,12.75,111.1,94.8,105.3,35.4,34.15,22.95,34.75,25.3,49.47,Anomaly
4255.0,1.58,0.09,106.8,12.75,110.75,94.55,104.8,34.65,34.3,22.8,33.8,25.35,40.87,Anomaly
4260.0,1.56,0.07,106.35,12.8,110.4,94.3,104.2,33.65,34.3,22.65,32.5,25.1,33.01,Anomaly
4265.0,1.56,0.06,105.85,12.9,109.95,94.05,103.65,32.3,34.1,22.45,31.75,24.65,31.38,Anomaly
4270.0,1.55,0.04,105.45,12.95,109.55,93.85,103.15,31.1,33.95,22.4,30.95,24.7,31.38,Anomaly
4275.0,1.55,0.02,105.0,12.95,109.05,93.7,102.55,29.55,33.8,22.15,30.2,24.4,31.39,Anomaly
4280.0,1.53,0.0,104.55,13.0,108.6,93.45,101.85,28.0,33.55,22.0,29.35,24.1,31.1,Anomaly
4285.0,1.52,0.01,103.65,13.15,108.15,93.05,88.15,26.5,33.3,21.85,28.35,24.05,21.58,Anomaly
4290.0,1.5,0.01,103.05,13.65,107.75,92.75,62.85,25.4,33.0,21.75,27.8,23.9,0.0,Anomaly
4295.0,1.49,0.01,102.4,13.95,107.2,92.35,46.3,24.65,32.8,21.6,27.25,23.7,0.0,Anomaly
4300.0,1.49,0.01,101.8,14.4,106.7,91.95,41.0,24.1,32.75,21.55,26.75,23.65,0.0,Anomaly
4305.0,1.49,0.01,101.2,14.9,106.15,91.6,38.45,23.65,32.75,21.6,26.45,23.6,0.0,Anomaly
4310.0,1.49,0.01,100.6,15.5,105.45,91.15,37.15,23.25,32.65,21.6,26.15,23.4,0.0,Anomaly
4315.0,1.49,0.01,100.0,16.35,104.9,90.75,36.75,23.0,32.6,21.65,25.95,23.45,0.0,Anomaly
4320.0,1.48,0.01,99.4,17.6,104.25,90.4,36.75,22.8,32.55,21.7,25.8,23.5,0.0,Anomaly
4325.0,1.48,0.01,98.8,19.3,103.6,90.0,36.3,22.65,32.5,21.75,25.8,23.5,0.0,Anomaly
4330.0,1.47,0.05,98.15,21.5,102.95,89.7,35.95,22.55,32.4,21.9,25.55,23.55,0.0,Anomaly
4335.0,1.46,0.17,97.55,23.8,102.3,89.35,36.55,22.5,32.3,22.0,25.5,23.6,0.0,Anomaly
4340.0,1.45,0.25,96.95,26.25,101.6,89.05,36.6,22.5,32.15,22.05,25.4,23.7,0.0,Anomaly
4345.0,1.43,0.3,96.35,28.5,101.0,89.0,36.6,22.5,32.1,22.15,25.25,23.7,0.0,Anomaly
4350.0,1.62,0.26,97.35,23.8,100.45,88.75,49.9,22.65,30.8,22.3,25.35,23.85,4.52,Anomaly
4355.0,1.75,0.22,99.8,21.05,100.4,88.85,72.5,22.7,27.1,22.45,27.85,23.9,49.06,Anomaly
4360.0,1.75,0.19,101.75,19.2,100.8,89.1,84.9,22.85,24.85,22.55,29.6,23.95,58.88,Anomaly
4365.0,1.71,0.19,102.95,18.0,101.3,89.35,91.7,25.95,24.1,22.7,30.5,24.05,60.29,Anomaly
4370.0,1.69,0.22,103.75,17.15,101.75,89.5,95.95,30.7,24.0,22.9,31.75,24.25,60.22,Anomaly
4375.0,1.68,0.24,104.2,16.5,102.0,89.7,98.7,32.95,26.7,23.1,32.75,24.45,60.18,Anomaly
4380.0,1.65,0.24,104.35,16.0,102.2,89.8,100.3,34.25,31.95,23.35,34.1,24.65,60.23,Anomaly
4385.0,1.65,0.24,104.35,15.65,102.3,89.95,101.15,35.6,33.1,23.65,34.55,24.9,60.24,Anomaly
4390.0,1.66,0.23,104.3,15.4,102.35,90.0,101.55,36.1,33.9,23.9,34.8,25.25,60.23,Anomaly
4395.0,1.66,0.22,104.2,15.3,102.4,90.15,101.8,36.25,34.7,24.15,34.9,25.4,60.24,Anomaly
4400.0,1.65,0.21,104.05,15.1,102.45,90.25,101.85,36.35,35.1,24.45,35.2,25.7,60.25,Anomaly
4405.0,1.64,0.2,104.0,15.0,102.5,90.3,101.85,36.35,35.15,24.65,35.45,25.85,60.25,Anomaly
4410.0,1.64,0.21,103.95,14.9,102.55,90.35,101.85,36.3,35.3,24.9,35.35,26.1,60.24,Anomaly
4415.0,1.65,0.22,103.9,14.95,102.55,90.4,101.9,36.4,35.45,25.05,35.35,26.4,60.21,Anomaly
4420.0,1.66,0.23,103.8,14.95,102.45,90.45,101.85,36.6,35.7,25.25,35.95,26.55,60.2,Anomaly
4425.0,1.67,0.24,103.7,14.95,102.4,90.5,101.85,36.8,36.15,25.4,35.95,26.6,60.2,Anomaly
4430.0,1.69,0.26,103.55,14.95,102.35,90.55,101.75,37.15,36.45,25.5,36.3,26.7,60.2,Anomaly
4435.0,1.71,0.27,103.4,14.95,102.15,90.6,101.65,37.55,36.8,25.45,36.65,26.8,60.19,Anomaly
4440.0,1.73,0.28,103.15,15.0,101.9,90.65,101.45,38.05,37.25,25.4,36.55,26.85,60.19,Anomaly
4445.0,1.76,0.29,102.95,15.05,101.7,90.7,101.3,38.55,37.75,25.45,37.05,26.95,60.19,Anomaly
4450.0,1.78,0.3,102.7,15.05,101.35,90.7,101.1,39.1,38.25,25.35,37.35,27.05,60.2,Anomaly
4455.0,1.8,0.3,102.45,15.0,101.1,90.75,100.85,39.45,38.55,25.3,37.45,27.0,60.2,Anomaly
4460.0,1.81,0.3,102.15,15.0,100.75,90.8,100.6,39.8,38.95,25.25,38.05,26.9,60.21,Anomaly
4465.0,1.83,0.31,101.95,15.05,100.5,90.8,100.4,40.15,39.15,25.15,38.4,26.95,60.22,Anomaly
4470.0,1.84,0.31,101.75,15.05,100.2,90.8,100.15,40.4,39.2,25.25,38.8,26.9,60.22,Anomaly
4475.0,1.85,0.31,101.5,15.0,99.9,90.85,99.9,40.65,39.3,25.1,38.9,26.8,60.22,Anomaly
4480.0,1.85,0.31,101.25,15.05,99.6,90.85,99.7,40.85,39.4,25.1,39.0,26.9,60.23,Anomaly
4485.0,1.85,0.31,100.95,15.05,99.35,90.85,99.55,41.1,39.45,25.05,39.25,26.9,60.23,Anomaly
4490.0,1.85,0.31,100.8,15.0,99.05,90.8,99.3,41.1,39.55,24.9,38.85,26.8,60.23,Anomaly
4495.0,1.85,0.31,100.6,14.95,98.85,90.8,99.1,41.1,39.6,24.8,39.1,26.75,60.23,Anomaly
4500.0,1.86,0.31,100.45,14.9,98.6,90.75,98.95,41.05,39.65,24.75,39.0,26.7,60.23,Anomaly
4505.0,1.86,0.31,100.25,14.9,98.4,90.7,98.75,41.0,39.65,24.65,38.9,26.75,60.23,Anomaly
4510.0,1.87,0.31,100.1,14.9,98.25,90.65,98.6,40.9,39.65,24.6,38.75,26.8,60.23,Anomaly
4515.0,1.87,0.31,99.95,14.9,98.1,90.6,98.45,40.85,39.7,24.6,38.75,26.85,60.23,Anomaly
4520.0,1.87,0.31,99.75,14.9,97.95,90.55,98.25,40.8,39.55,24.5,38.5,26.65,60.23,Anomaly
4525.0,1.87,0.31,99.6,14.9,97.75,90.5,98.1,40.8,39.5,24.35,38.65,26.7,60.23,Anomaly
4530.0,1.88,0.29,99.45,14.75,97.55,90.45,97.95,40.9,39.55,24.35,38.8,26.75,61.16,Anomaly
4535.0,1.91,0.27,99.45,14.6,97.6,90.4,98.0,41.35,39.9,24.5,39.4,26.7,69.54,Anomaly
4540.0,1.94,0.25,99.7,14.4,97.9,90.4,98.25,41.95,40.5,24.4,40.0,26.65,78.98,Anomaly
4545.0,1.97,0.23,100.1,14.25,98.5,90.5,98.65,42.55,41.1,24.5,40.15,26.6,88.98,Anomaly
4550.0,2.0,0.21,100.65,14.05,99.35,90.65,99.15,43.15,41.55,24.6,40.5,26.55,98.69,Anomaly
4555.0,2.0,0.21,101.2,13.9,100.2,90.8,99.6,43.45,41.8,24.5,40.75,26.45,101.55,Anomaly
4560.0,2.0,0.21,101.6,13.8,101.1,90.95,100.1,43.65,41.8,24.45,40.95,26.6,99.32,Anomaly
4565.0,1.99,0.21,102.05,13.75,102.0,91.1,100.5,43.6,41.7,24.45,40.95,26.55,97.66,Anomaly
4570.0,1.98,0.21,102.4,13.65,102.85,91.2,100.9,43.5,41.7,24.5,40.5,26.5,96.89,Anomaly
4575.0,1.98,0.21,102.65,13.6,103.5,91.35,101.2,43.45,41.55,24.4,40.45,26.6,96.83,Anomaly
